longitude,latitude,geoid
-73.5877455,40.644244100000009,2211383232
-72.5199699,41.00948129999999,2010468421
-73.7635373,40.5983449,2211973389
-73.3571668,40.7001666,1963229447
-73.0851713,40.9449403,1796005246
-73.6856893,40.748792000000009,1102382257
-73.5396376,40.733287799999992,1798849016
-72.982444,40.81921160000001,1030015359
-73.68776,40.7319206,1986072778
-73.716511,40.6270229,2216452912
-73.606449,40.7486139,2211976089
-73.6819472,40.7385313,2012381269
-73.6942643,40.7072526,2211975301
-73.621462,40.8341779,2211046204
-72.6421427,40.829869,2012255047
-73.3797734,40.8506532,2007043368
-72.4336227,41.070612600000004,976147666
-73.7068422,40.7074886,2211975311
-73.3672326,40.7333897,1963231777
-73.5408405,40.668099,2217041275
-73.4111178,40.8897692,2211336400
-73.3770605,40.848475,2007043363
-73.0919775,40.751504099999991,2211335171
-73.2323945,40.8615003,1796232623
-72.9723324,40.820094400000009,1030015344
-73.9629922,40.9536469,3866948860
-72.8446908,40.852404000000007,970707824
-73.7640855,41.3088895,3867723001
-73.347878,40.6942547,1030769015
-73.4223589,41.1601661,1544965236
-73.7025119,40.7533124,1986073684
-73.5096558,40.6729664,1798848679
-73.1488734,41.1847984,1546435065
-74.1711621,40.8239557,1109459014
-73.0861988,40.911358700000008,972526501
-73.638625,40.8055905,968196196
-72.861334,40.9454012,971025097
-74.4846445,40.410445100000004,1104887470
-73.5145019,41.069715500000008,1545497349
-74.5228293,41.0844303,1110553860
-73.3400803,41.1229229,1545505006
-73.2593342,40.869033599999995,1796232701
-74.322016,40.5492057,1111108053
-73.48546450000002,40.7319703,968508947
-72.6822168,40.88240900000001,967155896
-74.0182668,41.099825200000005,2656688035
-72.9442328,40.949064099999994,967871245
-73.5485708,41.0435781,1545099074
-73.1981288,41.2298277,1543303629
-73.423106,40.6801269,1030624939
-74.4113741,40.649052899999994,3336179493
-73.7315656,40.6392163,1986069595
-73.7435538,40.623058400000005,1986069236
-74.6830862,40.9537611,1110513603
-73.223093700000021,40.8184508,775866891
-74.0477585,41.100227899999993,3867494169
-74.0265818,41.151634,3867494664
-73.904009,41.2364686,1001958972
-74.2391055,40.4004789,1111379718
-73.9956363,41.2266618,3867493742
-74.024857,41.0500042,1570387234
-73.1453305,40.812732000000004,970394674
-73.1837461,40.8070395,970288964
-74.0151554,41.0907797,2656688055
-74.4773375,40.5854556,529416912
-74.3527412,40.7838434,1100391638
-73.4197417,40.7613343,968274102
-73.715518900000021,40.6646826,1986149678
-72.7698812,40.938574,967368021
-72.7668842,40.827077,971140743
-74.5864382,41.045211400000007,1110553750
-74.675635100000008,40.590166500000009,1100392038
-72.2375405,40.9640979,968108372
-73.4099649,41.315283,1542096460
-73.539256400000014,40.8752023,2006308184
-74.230741,41.202648299999993,1116368193
-73.4714588,40.6768738,1798848740
-73.6121321,40.8677912,1101710338
-74.265132,40.7968648,1100559806
-73.9633156,41.0941846,1104369980
-74.5501901,41.0797785,1110553752
-72.9659706,40.8297989,968052788
-74.5705417,40.6502726,1100391998
-72.8735595,40.954680500000009,967710903
-74.2650194,40.7970313,1100559893
-73.2505624,41.2135955,1543303536
-73.6261177,40.8494957,2006308039
-73.602944400000013,40.656776399999991,1986618427
-73.6045767,40.870849,1101710278
-73.2073598,40.7432111,1098207295
-74.5345571,41.1659766,1110858776
-72.886620800000017,40.9473808,2007304981
-73.6266497,40.8368811,2006308021
-74.1260342,40.7947144,1109629600
-73.4612543,41.0775762,1545497848
-74.2994261,40.469686299999992,1110367517
-73.1689945,41.2033663,1543324484
-73.6491575,40.7384113,1102269171
-73.5428729,40.876282100000005,2006308190
-73.301741,40.7674633,2006471332
-73.7113302,40.6635344,1986149671
-73.2938093,41.2141384,1543303542
-73.162679600000018,40.8797286,1796038770
-74.1974634,41.1324143,1110738801
-74.5965715,41.0040147,1110553769
-73.631405,40.657714199999994,1986618965
-73.0284796,41.269410499999992,1542140751
-73.246183,40.859487,213712006
-73.519394,40.783178,261470401
-72.9770532,40.9383391,213851581
-73.39746,40.88798400000001,214208357
-73.298997,40.899791,213803655
-74.662841,40.618526,105327714
-73.289004,40.890708000000004,213511268
-73.356292,40.77309000000001,214130421
-73.637276,40.594557,261497035
-73.399527,40.887843000000004,213747001
-73.3750232,40.7034411,627852398
-73.7898633,40.9084381,357610127
-73.8255215,40.7328495,4340317616
-74.0484088,40.7172802,7392805174
-74.0478253,40.7185487,7392805261
-74.0116381,40.7257269,3196459693
-73.9211145,40.7683364,6404984306
-73.9124264,40.762777600000007,6405004597
-73.923525,40.7704343,6404984791
-73.9501752,40.672796600000005,6943152481
-72.5311878,41.2762167,7057360190
-72.4427827,41.285402899999994,8755956434
-72.5260315,41.2784847,7057360429
-73.0637252,41.202653,6132252556
-72.8726172,40.805444400000006,6215790015
-72.2440857,41.1544598,3647866229
-72.700756,40.9255195,4586048361
-72.8648229,40.8024879,4190108364
-72.3378603,41.068133399999994,2682353036
-72.8666873,40.799507999999996,4190108329
-72.941449,40.945254999999996,213971886
-74.7024359,40.9143228,2346875099
-72.6020054,41.2803261,359285124
-73.5564701,40.5903523,7931017089
-74.0142227,40.7010448,9168415900
-73.9948822,40.4592777,7888837100
-72.602609300000012,41.2795923,8733945328
-72.6187326,40.9695511,8734108103
-74.235288300000008,40.776732100000004,4934737534
-73.8000285,40.6806816,7108107779
-72.900027,41.2538511,6330343696
-73.97898,40.7584046,4799735128
-74.0421904,41.0151554,4944492711
-73.9956,40.7591248,2709680737
-74.4778031,40.892935600000008,483029769
-74.0050208,40.6628299,8026685418
-74.1991412,40.826120200000005,7320802553
-74.2181629,40.7893749,7320804740
-74.2064214,40.8486934,7320795800
-74.2232558,40.7958895,7320804613
-74.2059705,40.824859,7320799062
-74.209502900000018,40.812782999999996,7320801632
-74.1903805,40.843347,7320796691
-74.2059916,40.8471432,7320795457
-74.2061936,40.85577270000001,7320794867
-74.2024486,40.8288827,7320798286
-74.219463,40.7933893,7320804489
-74.2128093,40.8036872,7320803522
-74.2162433,40.8143251,7320800964
-74.2287153,40.796840100000004,7320803753
-74.1925375,40.8518948,7320795219
-74.1852539,40.8468417,7320796251
-74.2150697,40.8139251,7320801403
-74.2141061,40.8276582,7320798590
-74.20671200000001,40.8477485,7320795444
-74.2110852,40.811988799999995,7320801650
-74.2123263,40.8026136,7320803557
-74.2196031,40.8132551,7320801474
-74.223112,40.7932842,7320804622
-74.2085934,40.818107,7320800772
-74.2169904,40.8146597,7320802589
-74.1924805,40.8401924,7320797192
-74.189293,40.8411975,7320796707
-74.2128153,40.844262900000004,7320796188
-74.2172509,40.791141499999995,7320804736
-74.2162137,40.8251365,7320798944
-74.2050561,40.8147037,7320801316
-74.2063572,40.8544828,7320795378
-74.2074622,40.8087897,7320802304
-74.2133629,40.8441668,7320796189
-74.1912838,40.8517477,7320795241
-74.1991516,40.821309000000007,7320800462
-74.1997254,40.8205242,7320800443
-74.2009917,40.857605299999996,7320794899
-74.1921341,40.841730599999991,7320796729
-74.2171868,40.799379999999992,7320804915
-74.2164564,40.8226483,7320799507
-74.214271700000012,40.8154366,7320801160
-74.2073986,40.8124548,7320801412
-74.2166368,40.8223593,7320799487
-74.2131803,40.806729999999995,7320803123
-74.2167321,40.80998000000001,7320802617
-74.2179426,40.8236192,7320798915
-74.2064927,40.820137699999989,7320800327
-74.2131787,40.83295609999999,7320797729
-74.2116628,40.8355118,7320797311
-74.2055429,40.8241962,7320799263
-74.1953962,40.834553600000007,7320802477
-74.2250489,40.7997342,7320803885
-74.2069155,40.8434323,7320796347
-74.2230781,40.8281985,7320798736
-74.204742,40.8584115,7320794669
-74.2156948,40.8247017,7320798941
-74.1981704,40.8317667,7320798392
-74.1966078,40.8348028,7320797535
-74.210219400000014,40.8131766,7320801576
-74.2134862,40.8040874,7320804995
-74.1936101,40.8435363,7320796565
-74.2044936,40.825939399999996,7320798881
-74.2137418,40.803499499999994,7320803530
-74.1959474,40.8422591,7320796501
-74.234891,40.8046933,7320803253
-74.2225139,40.811816,7320801446
-74.204338,40.823329099999995,7320799773
-74.196725500000014,40.8413328,7320796470
-74.2196055,40.8279034,7320798771
-74.2012584,40.832412900000008,7320797931
-74.2156112,40.8214083,7320799496
-74.236039,40.804037199999996,7320803689
-74.2107784,40.8143464,7320801205
-74.2206988,40.8308766,7320798442
-74.195737,40.845689,7320796070
-74.2126035,40.8195303,7320800052
-74.2002358,40.83807860000001,7320796968
-74.2158882,40.7962894,7320804868
-74.198149,40.8448764,7320800205
-74.2122039,40.820045699999994,7320800047
-74.2111935,40.8240649,7320800290
-74.2253259,40.8106528,7320801848
-74.1959609,40.849817800000004,7320794999
-74.2176441,40.8307785,7320798429
-74.218649100000007,40.8239677,7320798912
-74.2259687,40.7991908,4446649356
-74.2262148,40.7986753,7320803864
-74.2158331,40.819483100000006,7320799997
-74.2040891,40.819057400000005,7320800375
-74.2267421,40.798164,7320804148
-74.2107408,40.821883100000008,7320799595
-74.2200081,40.8056555,7320802957
-74.2185,40.8202798,7320799889
-74.2007699,40.83019389999999,7320798352
-74.2074347,40.8286635,7320798645
-74.206994500000008,40.8442597,7320795892
-74.2048901,40.832662400000004,7320797867
-74.2125387,40.8367502,7320797407
-74.2126889,40.83704560000001,7320797624
-74.2037351,40.8321345,7320797873
-74.2090672,40.8327147,7320797763
-74.2083,40.8496746,7320795372
-74.2173802,40.7971653,7320804285
-74.2192711,40.7890492,7320804757
-74.2051983,40.8501832,7320795328
-74.1980485,40.8475787,7320795504
-74.2053205,40.8563712,7320800163
-74.2082199,40.8379557,7320796770
-74.2081172,40.8378762,7320796818
-74.2079767,40.8378497,7320796825
-74.2071207,40.838205000000009,7320796887
-74.1942604,40.8435442,7320796563
-74.2080157,40.841723500000008,7320796390
-74.1940419,40.849375999999992,7320795639
-74.2096111,40.821634599999996,7320794559
-73.9423607,40.7151004,2840742384
-73.9430387,40.714926300000009,2840742369
-73.9859361,40.6585422,2700237317
-73.7521667,40.6801157,6055482510
-73.8587531,40.7507153,42870433
-74.6391741,41.114094,673850036
-73.2524776,40.7325432,6859944518
-73.0036094,40.7656352,7079579183
-73.9766422,40.5931191,3522477897
-73.9937079,40.756455200000005,2709629948
-73.9923501,40.7559814,3450858390
-74.652844,40.418734,105443631
-74.416434,40.4143326,4096189642
-73.9549633,40.690327100000005,2568141997
-73.9787963,40.678394,5509597483
-73.9708948,40.67561280000001,6659120119
-74.0099215,40.67478460000001,2550085649
-73.9795839,40.6873234,6276468197
-73.9797697,40.6875784,6465844926
-73.981921500000013,40.6869715,2550064332
-73.9922822,40.6992809,2494312443
-73.9764666,40.687328500000007,5960201620
-73.9772643,40.675891100000008,5695432609
-73.9973153,40.6787671,2494251463
-73.9758009,40.62591350000001,6653504790
-73.9934411,40.6716579,6522211957
-73.9280748,40.6998856,6127296735
-73.9886464,40.6859084,2549983045
-73.9864343,40.691609000000007,9023863629
-73.972363,40.6897013,2494255998
-73.9995744,40.7187181,2563986254
-73.9936885,40.6632053,5910540332
-73.9791395,40.7435583,3956952447
-73.9545264,40.7774587,2724072571
-73.6410651,40.7407541,5569640397
-73.9704973,40.6896306,5206183371
-73.9753308,40.7461117,2710839386
-73.9795421,40.6695655,2494187939
-73.9841879,40.6888783,6681823625
-73.9654906,40.6881182,2568243852
-73.9903679,40.6612103,2550098666
-73.95708,40.6889718,9008347787
-73.9845083,40.67408300000001,6173666103
-73.9850513,40.6650427,5526341730
-73.9863638,40.6614472,2562105681
-73.9773218,40.6825342,8316912650
-73.963511700000012,40.6747788,2549915099
-73.9859601,40.6693557,5802534232
-73.9788584,40.7401708,8958124458
-73.9516171,40.7150021,2465884892
-73.985152000000014,40.690744899999991,4559312800
-73.9774359,40.7469827,2710847328
-73.991967,40.6661336,2562125770
-73.9760665,40.7488426,2714704334
-73.9566301,40.675214600000004,2494220988
-73.9589172,40.6941449,5949704001
-73.982263900000021,40.67801570000001,2550057135
-73.9739039,40.7478259,2714777543
-73.9721842,40.645952100000009,6431095995
-73.8853593,40.9597764,8796776405
-73.9777505,40.6806548,2550059714
-73.9726542,40.6735074,2568825634
-73.9870569,40.6874895,5809111762
-73.9799283,40.7435659,419366609
-73.9664536,40.6684189,2645335402
-73.9783198,40.671047299999991,5536589901
-73.9952618,40.6833239,6298097845
-73.9822869,40.7396813,8097608583
-73.9988975,40.69218450000001,5816274230
-73.9964231,40.6816262,5970481586
-73.954443,40.6851678,2494071239
-73.9539592,40.68063,8706963619
-73.9509742,40.810819,8019763087
-73.9486681,40.813906599999996,2767531713
-73.9523398,40.58850919999999,2888097348
-73.9835434,40.6588419,6299758485
-74.0309202,40.6157403,2552794399
-74.0345709,40.615303,2552542764
-73.961416,40.6800541,9015210210
-74.0133329,40.6138778,6864524544
-73.9837346,40.6726825,6316993494
-73.984081,40.6838242,5701997807
-73.9858724,40.6967477,7907050752
-74.01970390000001,40.647014200000008,7147951489
-73.9816372,40.6798451,5742772406
-73.895201,40.9526445,8688828102
-73.9856212,40.6737249,6309043357
-73.9704477,40.6736995,6165022609
-73.9843736,40.6731104,6309376853
-73.9698274,40.6735347,6188720263
-73.9633901,40.6596004,6592141141
-74.0110682,40.703228,4872523621
-73.9885953,40.6920287,5798968793
-73.9676672,40.6619369,6582415342
-73.9920143,40.6893946,9032587698
-73.8846872,40.9606551,9041705681
-73.976785800000016,40.672878,5452180298
-73.9611224,40.6550092,6595255522
-73.9939108,40.6948284,8972592596
-73.7962462,40.7047906,6324511074
-73.9839452,40.7461363,4637481111
-74.0137696,40.6553944,9172027544
-73.9789635,40.6525615,2561997921
-73.9300282,40.6994635,5732810775
-73.9847293,40.6708474,4094809532
-73.9614865,40.6825161,925950706
-73.9867253,40.668922,3689688988
-73.967531,40.680813099999995,4864396484
-74.0113838,40.636985,6906966997
-74.0030664,40.7437819,2411819324
-73.865068,41.16796870000001,368046462
-74.0060604,40.674017199999994,42471676
-73.997742,40.6912977,5816274243
-73.9549428,40.6448287,5227305421
-73.9862244,40.6695998,5973681221
-73.9833146,40.6679241,6294189949
-73.9260897,40.698143,5854849085
-73.9902136,40.6832232,2549996699
-73.983482,40.664848400000004,5775345821
-73.9821527,40.6585835,9121203301
-73.9932081,40.682469699999992,5987486738
-74.0074026,40.6481161,8592787177
-73.9849399,40.6891484,6465763263
-73.989674,40.6886203,6317286783
-73.7518988,40.7146254,5134078517
-73.9832132,40.673112,5709849145
-73.9736608,40.6791755,2701922513
-73.9757505,40.74528380000001,4011618277
-73.9875336,40.687804700000008,5745808906
-73.9655611,40.6525188,2494018281
-73.9850179,40.6660705,2568724679
-73.9983936,40.6897631,2549894550
-73.9830645,40.6634536,2568698377
-73.9812203,40.675546200000007,5600963723
-73.9736654,40.6608443,6594954208
-73.9716504,40.668800199999993,6578695322
-73.980935,40.6517836,8285098141
-73.9648466,40.6532645,6854210452
-73.9779559,40.6182383,7208553919
-73.978995,40.746281599999996,7206434603
-73.9905371,40.6710048,6397146392
-73.9767599,40.6724261,5517079861
-73.9973005,40.6578331,2525504957
-73.9942396,40.6601105,8762272650
-73.951853900000017,40.6449523,42525161
-73.9441484,40.678240300000006,42497840
-73.9583119,40.6797667,597728152
-73.7156287,40.745177100000006,5328251960
-73.7137168,40.7360497,6289270324
-73.9937974,40.6870824,5912873403
-73.9996372,40.674941200000006,7194344516
-73.9514252,40.6937757,2567989961
-73.9753427,40.745876999999993,5754424776
-73.9795318,40.678026,5562952073
-73.9618072,40.661887,7004611581
-73.961032,40.6801948,9018011109
-73.9572708,40.68831800000001,2568119916
-74.0033388,40.684362000000007,6446722311
-73.9761274,40.6810213,5625774802
-73.9818965,40.6668535,5830803201
-73.9559703,40.690961099999996,4316479491
-73.9503011,40.673786599999993,8707287244
-73.9866981,40.6733854,5774139403
-73.9962947,40.6775211,2549988871
-73.9704324,40.697618200000008,8990670199
-73.9874179,40.6675921,5731405473
-73.9443478,40.7153891,3198350461
-73.694913,41.30767190000001,7424758875
